visited,url,attention,house_info,publishday,unit_price,region,total_price 
2,,11, | 3室2厅 | 97.82平米 | 南 北 | 简装 | 无电梯,,43754,莲花港家园 ,428
2,,21, | 2室1厅 | 65.55平米 | 南 | 毛坯 | 无电梯,,37377,三里家园三区 ,245
2,,25, | 3室2厅 | 117.43平米 | 南 北 | 精装 | 无电梯,,26825,湘湖人家 ,315
2,,16, | 2室1厅 | 57.25平米 | 南 | 其他 | 无电梯,,56944,采荷街道青荷苑 ,326
2,,9, | 2室1厅 | 49.6平米 | 南 北 | 简装 | 无电梯,,40323,树园 ,200
2,,67, | 2室1厅 | 82.32平米 | 南 | 毛坯,,20652,惠都家园 ,170
5,,110, | 2室2厅 | 76.68平米 | 南 | 精装 | 有电梯,,38994,金地自在城 ,299
0,,7, | 3室2厅 | 102.83平米 | 南 北 | 简装 | 无电梯,,31606,新世纪花苑 ,325
4,,34, | 2室2厅 | 77.31平米 | 南 | 简装 | 无电梯,,45920,香樟公寓 ,355
2,,21, | 2室2厅 | 85.92平米 | 南 | 简装 | 有电梯,,34917,翡翠城二期 ,300
0,,17, | 3室2厅 | 143.35平米 | 南 北 | 毛坯 | 有电梯,,25114,东海闲湖城 ,360
2,,30, | 3室2厅 | 129.88平米 | 南 北 | 毛坯 | 有电梯,,21944,竹海水韵 ,285
6,,67, | 3室1厅 | 68.16平米 | 南 | 精装 | 无电梯,,42841,景芳新五区 ,292
1,,22, | 2室2厅 | 86.56平米 | 南 | 精装 | 有电梯,,48522,坤和西溪里璞园 ,420
6,,53, | 2室1厅 | 53.95平米 | 南 | 简装 | 无电梯,,38925,九莲新村 ,210
2,,2, | 4室2厅 | 134.24平米 | 南 | 毛坯 | 有电梯,,35012,风雅乐府 ,470
2,,18, | 2室1厅 | 52.35平米 | 南 北 | 精装 | 无电梯,,42025,翠苑二区 ,220
4,,40, | 1室1厅 | 36.7平米 | 南 | 简装 | 无电梯,,43597,翠苑四区 ,160
2,,19, | 2室1厅 | 62.56平米 | 南 北 | 毛坯,,27974,郡枫绿园西区 ,175
7,,7, | 3室2厅 | 109平米 | 南 北 | 简装 | 有电梯,,39450,墨香苑 ,430
4,,3, | 2室1厅 | 49.79平米 | 南 北 | 简装 | 无电梯,,64270,莫干山路605号 ,320
2,,53, | 2室1厅 | 54.65平米 | 南 | 简装 | 无电梯,,20129,丝织弄59号 ,110
3,,4, | 2室1厅 | 74.57平米 | 南 北 | 简装 | 无电梯,,76439,西溪河东 ,570
12,,20, | 2室1厅 | 53.12平米 | 南 | 简装 | 无电梯,,35016,天庐苑 ,186
6,,12, | 3室2厅 | 89.39平米 | 东 南 北 | 精装,,62647,万科大家钱塘府 ,560
4,,13, | 2室2厅 | 62.6平米 | 南 北 | 简装 | 无电梯,,43930,体育场路2-70号 ,275
6,,6, | 4室2厅 | 138.18平米 | 南 | 精装 | 有电梯,,25330,伊萨卡国际城浩泽园 ,350
12,,5, | 2室1厅 | 59.87平米 | 南 | 精装 | 无电梯,,38417,明真宫 ,230
6,,10, | 2室2厅 | 73.52平米 | 南 | 其他 | 有电梯,,47607,中天官河锦庭 ,350
7,,4, | 2室1厅 | 50.95平米 | 南 北 | 精装 | 无电梯,,45143,艮园社区 ,230
1,,31, | 2室2厅 | 88.6平米 | 南 | 精装 | 有电梯,,27089,东海闲湖城印象加州 ,240
8,,29, | 3室2厅 | 110.63平米 | 南 北 | 简装 | 无电梯,,26847,新世纪花苑 ,297
14,,18, | 3室1厅 | 88.18平米 | 南 | 简装 | 无电梯,,34929,西苑小区(西湖) ,308
5,,11, | 3室1厅 | 60.3平米 | 南 | 简装 | 无电梯,,41128,老浙大横路三弄 ,248
7,,6, | 3室2厅 | 135平米 | 南 北 | 精装 | 有电梯,,26667,世茂江滨花园峻景湾 ,360
14,,49, | 1室1厅 | 28.12平米 | 南 | 简装 | 无电梯,,42675,民安苑 ,120
11,,13, | 3室2厅 | 85.76平米 | 南 北 | 精装 | 有电梯,,29152,瑞城温莎郡 ,250
11,,6, | 2室2厅 | 46.95平米 | 南 | 精装 | 无电梯,,41534,和睦新村 ,195
14,,12, | 2室1厅 | 56.32平米 | 东 西 | 其他 | 无电梯,,44390,新华路小区 ,250
15,,17, | 2室2厅 | 92.33平米 | 南 北 | 精装 | 无电梯,,25994,盛世嘉园 ,240
20,,1, | 2室1厅 | 63.14平米 | 南 | 简装 | 无电梯,,42446,紫金公寓 ,268
12,,3, | 2室1厅 | 46.57平米 | 南 | 简装 | 无电梯,,46168,美政花苑 ,215
10,,7, | 3室2厅 | 89.25平米 | 南 | 其他 | 有电梯,16,42578,万科溪望 ,380
7,,2, | 3室2厅 | 89平米 | 南 | 其他,12,41574,天阳文晖 ,370
30,,34, | 2室1厅 | 41.5平米 | 南 | 简装 | 有电梯,,28434,金沙湖1号 ,118
12,,14, | 2室2厅 | 45.05平米 | 东北 | 精装 | 有电梯,,43286,中赢康康谷 ,195
8,,6, | 3室2厅 | 133.2平米 | 南 | 精装 | 有电梯,,37913,龙湖滟澜山茗轩南区三期 ,505
12,,5, | 3室1厅 | 77.01平米 | 南 | 简装 | 无电梯,,26620,回澜南园 ,205
0,,32, | 3室2厅 | 148.66平米 | 南 | 精装 | 有电梯,,39016,沁雅花园 ,580
0,,7, | 2室1厅 | 49.48平米 | 南 | 简装 | 无电梯,,101051,文二新村 ,500
0,,4, | 2室1厅 | 58.33平米 | 南 | 简装 | 无电梯,,48003,翠苑二区 ,280
0,,35, | 2室2厅 | 89.56平米 | 南 北 | 精装 | 有电梯,,36847,天阳美林湾 ,330
0,,15, | 2室2厅 | 87.15平米 | 南 | 精装 | 有电梯,,43374,丽晶湾 ,378
2,,10, | 3室2厅 | 127.37平米 | 南 | 简装 | 有电梯,,43574,铂金时代公寓 ,555
0,,0, | 3室2厅 | 126平米 | 南 | 精装 | 有电梯,,22937,东方俊园 ,289
2,,20, | 2室2厅 | 83.97平米 | 南 | 简装 | 无电梯,,39300,三里家园三区 ,330
0,,19, | 3室2厅 | 120.73平米 | 南 | 精装,,24684,书林苑 ,298
0,,33, | 4室1厅 | 161.16平米 | 南 | 毛坯 | 有电梯,,27923,佳兆业玖珑山 ,450
0,,37, | 1室0厅 | 40.28平米 | 北 | 简装 | 有电梯,,21103,碧云阁 ,
5,,53, | 2室1厅 | 70.92平米 | 南 | 精装 | 有电梯,,46532,凯德视界 ,330
0,,3, | 3室2厅 | 132.05平米 | 南 北 | 简装 | 有电梯,,28020,华元蒙卡岸 ,370
0,,14, | 3室2厅 | 120.51平米 | 南 | 简装 | 无电梯,,30703,城北商贸园 ,370
3,,58, | 4室2厅 | 172.12平米 | 南 | 简装 | 有电梯,,20335,梦琴湾 ,350
0,,17, | 3室2厅 | 131.2平米 | 南 | 精装 | 有电梯,,47257,嘉绿莲苑 ,620
1,,33, | 2室1厅 | 60.34平米 | 南 北 | 简装 | 无电梯,,41101,紫金公寓 ,248
13,,40, | 3室2厅 | 87.56平米 | 南 | 毛坯 | 有电梯,,26268,融创金成西溪海 ,230
5,,10, | 2室2厅 | 67.27平米 | 南 | 精装 | 无电梯,,48462,河缸桥 ,326
13,,24, | 3室2厅 | 88.5平米 | 南 北 | 毛坯 | 有电梯,,28814,新湖果岭 ,255
3,,109, | 2室1厅 | 51.5平米 | 南 | 简装 | 无电梯,,35923,米市巷 ,185
3,,24, | 2室2厅 | 80.84平米 | 南 | 毛坯 | 有电梯,,32163,德信金泊林公寓 ,260
4,,36, | 2室1厅 | 89.21平米 | 南 | 精装 | 有电梯,,36431,银爵世纪公寓 ,325
8,,39, | 3室2厅 | 89.47平米 | 南 北 | 毛坯,,30178,远洋香奈 ,270
0,,2, | 3室2厅 | 106.5平米 | 南 | 精装 | 有电梯,,32958,北景园莲趣苑 ,351
0,,9, | 3室1厅 | 83.43平米 | 南 北 | 简装,,37157,茶市新村 ,310
2,,30, | 2室1厅 | 83.78平米 | 南 | 精装 | 有电梯,,38793,风景蝶院留园 ,325
15,,28, | 4室2厅 | 157.72平米 | 南 | 精装 | 无电梯,,26313,亲亲家园三期 ,415
0,,10, | 3室2厅 | 126.63平米 | 南 | 精装 | 无电梯,,41855,贺田尚城 ,530
4,,122, | 4室2厅 | 100.26平米 | 南 | 精装 | 有电梯,,40894,富力十号院 ,410
11,,20, | 3室1厅 | 89.95平米 | 南 | 简装 | 有电梯,,31129,东日晴好 ,280
12,,63, | 3室1厅 | 85.71平米 | 南 | 精装 | 有电梯,,30335,三塘高层公寓 ,260
0,,5, | 2室1厅 | 65.64平米 | 南 | 简装 | 无电梯,,50275,夕照新村 ,330
15,,23, | 4室2厅 | 120.58平米 | 南 | 毛坯 | 有电梯,,39808,中国铁建江南国际城 ,480
0,,15, | 3室2厅 | 110.2平米 | 西南 | 精装 | 无电梯,,26316,天阳棕榈湾一期 ,290
19,,164, | 4室2厅 | 168.99平米 | 南 | 毛坯 | 有电梯,,20593,宋都晨光国际 ,348
1,,37, | 2室1厅 | 86.66平米 | 南 | 精装 | 有电梯,,25964,世茂江滨花园峻景湾 ,225
0,,19, | 3室2厅 | 89.62平米 | 南 北 | 精装 | 有电梯,,32359,宋都晨光国际 ,290
11,,15, | 1室1厅 | 51.6平米 | 南 | 简装 | 无电梯,,43605,泰和苑 ,225
0,,2, | 3室2厅 | 128.5平米 | 南 北 | 精装 | 无电梯,,27082,美之园东区 ,348
1,,51, | 3室1厅 | 66.12平米 | 南 | 简装 | 无电梯,,40835,教工路65号院 ,270
15,,37, | 4室2厅 | 125平米 | 南 | 毛坯 | 无电梯,,36000,金地西溪风华 ,450
0,,5, | 5室1厅 | 137.21平米 | 南 | 精装 | 有电梯,,32797,原筑壹号 ,450
11,,25, | 3室2厅 | 136.14平米 | 南 北 | 毛坯 | 有电梯,,23138,理想康城国际 ,315
8,,76, | 3室1厅 | 63.19平米 | 南 | 简装 | 无电梯,,26903,体育路45号 ,170
13,,75, | 3室2厅 | 88.03平米 | 南 | 简装 | 有电梯,,34648,万科北宸之光 ,305
12,,22, | 3室2厅 | 101.18平米 | 南 | 简装 | 无电梯,,49912,石灰桥新村 ,505
0,,0, | 3室2厅 | 175.89平米 | 南 | 精装 | 有电梯,,27631,金隅观澜时代天筑 ,486
13,,23, | 3室2厅 | 89.12平米 | 南 | 毛坯,,50494,融创河滨之城 ,450
0,,5, | 3室2厅 | 133.64平米 | 东南 | 毛坯 | 有电梯,,19156,庭院深深 ,256
10,,42, | 4室2厅 | 138.86平米 | 南 北 | 毛坯 | 有电梯,,47386,保利香槟国际 ,658
12,,53, | 3室2厅 | 104.9平米 | 南 | 简装 | 有电梯,,20020,绿城蓝庭西区 ,210
0,,11, | 3室1厅 | 96.49平米 | 南 北 | 简装 | 无电梯,,41456,十亩田家园 ,400
11,,6, | 3室2厅 | 89.26平米 | 南 北 | 精装,,39212,杭钢尚堂府 ,350
21,,56, | 3室2厅 | 89.41平米 | 南 北 | 简装 | 有电梯,,28521,奥克斯缔逸城 ,255
20,,13, | 3室2厅 | 86.99平米 | 南 | 毛坯 | 有电梯,,55179,顺发美哉美城 ,480
0,,12, | 3室1厅 | 84.41平米 | 东 西 | 简装,,19903,南大街38号 ,168
0,,6, | 3室2厅 | 124.3平米 | 西南 | 精装 | 有电梯,,28963,通和戈雅公寓 ,360
0,,10, | 3室2厅 | 116平米 | 南 北 | 简装 | 有电梯,,35432,新白马公寓 ,411
21,,81, | 3室2厅 | 88.64平米 | 南 北 | 毛坯,,37455,阳光城上府 ,332
0,,3, | 3室2厅 | 83.04平米 | 南 北 | 精装,,45762,郡枫绿园西区 ,380
0,,4, | 3室1厅 | 100.95平米 | 南 | 精装 | 无电梯,,19812,顺昌花园 ,200
1,,4, | 3室2厅 | 131.78平米 | 东南 | 精装 | 有电梯,,25422,伊萨卡国际城绮风园 ,335
0,,5, | 2室2厅 | 81.31平米 | 东 西 | 简装 | 无电梯,,54729,社坛苑 ,445
2,,17, | 2室1厅 | 55.37平米 | 南 北 | 简装 | 无电梯,,44790,复兴南苑 ,248
0,,1, | 3室2厅 | 96.04平米 | 南 北 | 简装 | 无电梯,,20825,梅堰小区 ,200
1,,40, | 2室1厅 | 56.84平米 | 南 | 精装 | 无电梯,,30789,城北新村 ,175
29,,12, | 2室2厅 | 84.12平米 | 南 北 | 简装 | 有电梯,,24965,铭和苑新荷坊 ,210
0,,25, | 2室1厅 | 56.04平米 | 东 西 | 简装 | 无电梯,,41935,黄醋园 ,235
0,,1, | 3室1厅 | 69.04平米 | 南 | 简装 | 无电梯,,43454,大关南四苑 ,300
0,,13, | 3室2厅 | 134.47平米 | 南 北 | 精装 | 有电梯,,37184,三墩颐景园 ,500
0,,2, | 2室2厅 | 84.41平米 | 南 | 毛坯 | 有电梯,,34357,罗兰春天 ,290
0,,28, | 2室2厅 | 86.09平米 | 南 | 精装 | 有电梯,,21490,江南新港公寓 ,185
2,,30, | 2室1厅 | 55.9平米 | 东 南 北 | 简装 | 无电梯,,44723,翠苑四区 ,250
0,,14, | 2室1厅 | 57.04平米 | 南 | 简装 | 有电梯,,33310,高沙百盛苑 ,190
17,,20, | 2室1厅 | 46.49平米 | 南 | 精装 | 有电梯,,41945,中赢康康谷 ,195
0,,4, | 3室2厅 | 137平米 | 南 | 精装 | 有电梯,,36497,风景蝶院留园 ,500
0,,1, | 3室2厅 | 122.78平米 | 南 | 毛坯 | 有电梯,,31357,联合格里 ,385
0,,5, | 3室2厅 | 124.95平米 | 南 | 精装 | 有电梯,,42818,风景蝶院留园 ,535
11,,27, | 4室2厅 | 89.04平米 | 南 北 | 毛坯,,31335,新湖菲林山 ,279
0,,6, | 3室2厅 | 89.13平米 | 南 | 精装 | 有电梯,,40391,风雅乐府 ,360
0,,6, | 4室2厅 | 124平米 | 南 | 简装 | 无电梯,,20081,百合苑 ,249
0,,1, | 2室1厅 | 63.55平米 | 南 | 简装 | 无电梯,,48938,清江花园 ,311
0,,10, | 4室2厅 | 118.74平米 | 南 | 简装,,22992,星雅嘉园逸景苑 ,273
2,,31, | 2室2厅 | 61.46平米 | 南 | 精装 | 有电梯,,28149,阳光逸城 ,173
14,,47, | 2室1厅 | 90.4平米 | 南 | 精装 | 有电梯,,24226,铭和苑柳翠坊 ,219
0,,9, | 3室1厅 | 104.92平米 | 东 南 | 精装 | 有电梯,,88163,崇文公寓 ,925
0,,2, | 3室2厅 | 104.51平米 | 南 | 精装 | 无电梯,,24879,天阳棕榈湾二期 ,260
0,,4, | 4室2厅 | 154.11平米 | 南 | 精装 | 无电梯,,26929,水木清华 ,415
0,,16, | 4室1厅 | 171.36平米 | 南 | 精装 | 有电梯,,49604,复兴南苑 ,850
0,,10, | 3室1厅 | 84.87平米 | 南 | 精装 | 无电梯,,40062,西溪路536号 ,340
0,,17, | 3室2厅 | 85.55平米 | 南 | 精装,,24314,广厦天都城天星苑 ,208
0,,18, | 3室2厅 | 121.33平米 | 南 | 精装 | 无电梯,,26375,同城印象花苑西区 ,320
0,,6, | 3室2厅 | 135.07平米 | 南 | 精装 | 无电梯,,25173,盛世嘉园 ,340
1,,3, | 3室1厅 | 68.65平米 | 南 | 简装 | 无电梯,,43700,华家池农药厂宿舍金兰池社区 ,300
0,,6, | 3室2厅 | 87平米 | 南 | 精装 | 有电梯,,55173,天阳上河 ,480
0,,4, | 3室1厅 | 89.29平米 | 南 北 | 简装 | 有电梯,,30799,宋都晨光国际 ,275
5,,81, | 2室1厅 | 58.55平米 | 南 | 简装 | 无电梯,,19813,邱山小区 ,116
0,,2, | 4室1厅 | 157.56平米 | 南 | 精装 | 无电梯,,20945,世纪嘉园 ,330
20,,9, | 3室2厅 | 88.46平米 | 南 | 毛坯,,29618,光明尚海湾 ,262
0,,14, | 2室1厅 | 66.68平米 | 东 南 | 简装 | 无电梯,,44992,潮鸣苑 ,300
0,,3, | 3室2厅 | 90.4平米 | 南 北 | 精装 | 无电梯,,69691,保俶花园 ,630
0,,2, | 3室2厅 | 138平米 | 南 北 | 精装,,25363,北秀蓝湾花苑 ,350
0,,31, | 3室2厅 | 148平米 | 东南 | 精装 | 有电梯,,45946,彩虹城 ,680
0,,5, | 3室2厅 | 142.33平米 | 南 | 精装 | 有电梯,,28104,临平桂花城北区 ,400
0,,8, | 3室2厅 | 88.69平米 | 南 | 毛坯 | 有电梯,,32473,广宇上东臻品 ,288
0,,1, | 4室2厅 | 89.44平米 | 南 北 | 简装 | 有电梯,,40810,天阳九筑 ,365
0,,2, | 3室1厅 | 68.42平米 | 南 西 | 精装,,42386,环城东路16号 ,290
16,,32, | 3室2厅 | 89平米 | 南 | 其他 | 有电梯,,43259,万科溪望 ,385
0,,9, | 3室1厅 | 71.93平米 | 南 北 | 精装 | 无电梯,,36147,机场路137号 ,260
13,,21, | 3室2厅 | 88.8平米 | 南 | 毛坯 | 有电梯,,24640,城发云锦城 ,218.8
10,,35, | 3室2厅 | 87.96平米 | 南 北 | 精装,,43770,天城府 ,385
1,,15, | 2室2厅 | 83.96平米 | 南 北 | 精装 | 有电梯,,44665,保亿风景蝶院观园 ,375
0,,4, | 3室1厅 | 69.43平米 | 南 | 简装 | 无电梯,,95060,下宁巷 ,660
0,,4, | 3室2厅 | 123.14平米 | 南 | 简装 | 无电梯,,45315,金都新城 ,558
0,,8, | 3室1厅 | 68.13平米 | 南 北 | 简装 | 无电梯,,41832,米市新村 ,285
0,,16, | 2室1厅 | 78.72平米 | 南 | 简装,,32775,东冠路 ,258
0,,5, | 2室1厅 | 89.5平米 | 南 | 精装 | 无电梯,,51174,凤山花苑 ,458
0,,5, | 3室2厅 | 88.38平米 | 南 北 | 精装 | 有电梯,,35642,郡原相江公寓 ,315
20,,39, | 4室2厅 | 126平米 | 南 北 | 精装,,46032,万科溪望 ,580
0,,0, | 3室2厅 | 116.69平米 | 南 | 精装 | 无电梯,,21253,爵士风情花园 ,248
18,,9, | 3室2厅 | 88.63平米 | 南 | 简装 | 有电梯,,46035,万家星城 ,408
0,,16, | 3室2厅 | 90.19平米 | 南 | 简装 | 无电梯,,42134,新华坊社区 ,380
20,,21, | 3室2厅 | 86.17平米 | 南 | 毛坯 | 有电梯,,38297,新城香悦奥府 ,330
3,,40, | 2室1厅 | 62平米 | 东南 | 精装,,28065,久睦苑 ,174
16,,30, | 3室1厅 | 95.15平米 | 南 | 其他 | 有电梯,,24909,理想银泰城 ,237
12,,38, | 3室2厅 | 88.12平米 | 南 | 精装 | 有电梯,,36882,天城府 ,325
0,,10, | 2室1厅 | 59.6平米 | 南 北 | 简装 | 无电梯,,67115,柳浪新苑 ,400
0,,8, | 3室2厅 | 179.6平米 | 南 | 其他 | 有电梯,,68486,春江花月 ,1230
1,,6, | 4室2厅 | 152.13平米 | 南 北 | 简装 | 有电梯,,49958,港湾家园 ,760
19,,21, | 3室2厅 | 89平米 | 南 北 | 简装,,24720,新城红郡 ,220
29,,83, | 3室2厅 | 89平米 | 南 | 毛坯 | 有电梯,,26405,青枫墅园 ,235
0,,3, | 3室2厅 | 151平米 | 南 北 | 精装 | 有电梯,,28477,绿城西子郁金香岸 ,430
0,,2, | 3室1厅 | 56.44平米 | 南 北 | 简装 | 无电梯,,43941,上陈家园 ,248
0,,9, | 3室2厅 | 91.32平米 | 南 | 简装,,54753,跑马场巷 ,500
0,,0, | 3室2厅 | 75.9平米 | 南 | 简装 | 无电梯,,65877,朝晖八区 ,500
0,,6, | 3室2厅 | 100.09平米 | 南 | 其他,,20982,广厦天都城天风苑 ,210
0,,10, | 2室1厅 | 75.93平米 | 南 | 精装 | 有电梯,,26999,后珠美邻嘉苑 ,205
0,,6, | 4室2厅 | 126.71平米 | 南 北 | 精装 | 无电梯,,22256,三水一生 ,282
0,,9, | 3室2厅 | 96.22平米 | 南 北 | 简装 | 无电梯,,46768,滨江家园 ,450
0,,5, | 2室1厅 | 99.83平米 | 南 | 精装 | 有电梯,,38666,水星阁 ,386
0,,4, | 3室2厅 | 106.24平米 | 南 | 精装 | 有电梯,,43299,金隆花园 ,460
0,,5, | 3室2厅 | 72.64平米 | 南 | 精装,,30012,星桥桂花城 ,218
0,,6, | 4室3厅 | 182.13平米 | 南 北 | 精装 | 有电梯,,41729,顺发旺角城 ,760
20,,12, | 4室2厅 | 88.86平米 | 南 | 毛坯 | 有电梯,,19132,金都夏宫 ,170
0,,3, | 3室2厅 | 123.95平米 | 南 北 | 精装 | 有电梯,,38726,墨香苑 ,480
0,,4, | 3室1厅 | 114.7平米 | 南 北 | 简装 | 有电梯,,34874,亲亲家园四期 ,400
0,,16, | 3室2厅 | 134.15平米 | 南 北 | 精装 | 有电梯,,21991,复地连城国际 ,295
0,,17, | 3室2厅 | 133.37平米 | 南 北 | 精装 | 有电梯,,54585,采荷人家 ,728
14,,35, | 3室2厅 | 83.26平米 | 南 | 简装,,31829,龙湖武林九里 ,265
0,,0, | 3室2厅 | 93.75平米 | 南 北 | 简装 | 有电梯,,30934,蓝桥名苑 ,290
0,,9, | 3室2厅 | 112.85平米 | 南 | 精装 | 有电梯,,31015,万科魅力之城 ,350
1,,8, | 2室2厅 | 72.2平米 | 南 | 简装 | 无电梯,,38782,定海西园 ,280
18,,23, | 3室2厅 | 89.12平米 | 南 | 毛坯,,49372,融信学院府 ,440
0,,2, | 3室1厅 | 116.54平米 | 南 | 简装 | 有电梯,,48739,望江新丰苑 ,568
0,,0, | 2室2厅 | 105平米 | 南 | 精装 | 有电梯,,23810,理想康城国际 ,250
0,,1, | 3室2厅 | 139.03平米 | 南 北 | 精装 | 有电梯,,23017,绿野春天家园 ,320
11,,14, | 3室1厅 | 104.3平米 | 南 | 其他 | 无电梯,,22915,回澜北园 ,239
19,,18, | 2室2厅 | 77平米 | 南 | 毛坯,,51819,滨江西溪之星 ,399
0,,1, | 2室1厅 | 89.5平米 | 南 | 精装 | 有电梯,,27710,万科魅力之城 ,248
0,,1, | 3室2厅 | 99.78平米 | 南 北 | 精装 | 无电梯,,47906,十亩田家园 ,478
0,,8, | 2室1厅 | 52.57平米 | 东 西 | 简装,,56687,环城西路83号 ,298
0,,6, | 3室2厅 | 152.04平米 | 南 北 | 精装 | 无电梯,,36833,翡翠城一期 ,560
0,,0, | 4室2厅 | 150.9平米 | 南 北 | 精装 | 无电梯,,26972,南市花园 ,407
0,,1, | 3室1厅 | 142.37平米 | 南 | 简装 | 有电梯,,42495,圣都公寓 ,605
0,,2, | 3室2厅 | 92.58平米 | 南 | 简装 | 无电梯,,45367,康乐新村 ,420
0,,1, | 3室2厅 | 126.12平米 | 南 | 精装 | 无电梯,,23787,闲林山水海棠苑 ,300
0,,1, | 2室2厅 | 89.69平米 | 南 | 精装 | 有电梯,,28432,伊萨卡国际城浩泽园 ,255
0,,1, | 2室2厅 | 83平米 | 南 | 其他 | 无电梯,,38555,三里家园三区 ,320
0,,0, | 3室2厅 | 128平米 | 南 | 简装 | 有电梯,,37500,浪漫和山 ,480
0,,2, | 2室2厅 | 113.16平米 | 南 | 简装 | 有电梯,,60092,采荷人家 ,680
0,,3, | 3室1厅 | 77.52平米 | 东 | 简装 | 无电梯,,38700,朝晖七区 ,300
3,,32, | 2室1厅 | 62.74平米 | 南 | 精装,,28372,郡枫绿园东区 ,178
0,,8, | 3室2厅 | 88.92平米 | 南 | 简装 | 无电梯,,26991,回澜南园 ,240
0,,0, | 3室2厅 | 95.47平米 | 南 | 毛坯 | 有电梯,,20740,新苑公寓 ,198
0,,3, | 2室1厅 | 53.91平米 | 南 | 简装 | 无电梯,,43592,锦园小区 ,235
0,,7, | 2室2厅 | 87.16平米 | 南 | 精装 | 有电梯,,30978,湘湖人家 ,270
0,,2, | 3室2厅 | 129.71平米 | 南 北 | 精装 | 无电梯,,16961,都市春天 ,220
0,,2, | 3室2厅 | 132平米 | 南 | 精装 | 有电梯,,22349,南岸花城 ,295
1,,5, | 4室1厅 | 119.98平米 | 南 | 其他 | 有电梯,,45008,景苑公寓(江干) ,540
1,,9, | 3室2厅 | 134.8平米 | 南 北 | 精装 | 有电梯,,26707,多蓝水岸听涛苑 ,360
18,,50, | 3室1厅 | 87.78平米 | 南 | 毛坯 | 有电梯,,30759,大家多立方 ,270
0,,8, | 3室2厅 | 120.55平米 | 南 | 精装 | 无电梯,,20656,三水一生 ,249
0,,2, | 3室2厅 | 128.36平米 | 南 | 精装,,22204,广厦天都城天泉苑 ,285
0,,1, | 4室2厅 | 155.54平米 | 南 北 | 精装 | 有电梯,,63650,兰庭国际 ,990
0,,2, | 3室2厅 | 83.74平米 | 东南 | 简装 | 无电梯,,35826,蚕花园永庆坊 ,300
0,,0, | 2室1厅 | 89平米 | 南 | 精装 | 有电梯,,41574,中海金溪园 ,370
0,,9, | 3室2厅 | 119平米 | 南 北 | 简装 | 无电梯,,21177,西山公寓 ,252
0,,2, | 3室2厅 | 111.71平米 | 南 | 简装 | 无电梯,,26766,回澜南园 ,299
0,,12, | 2室2厅 | 52.35平米 | 南 | 精装 | 有电梯,,36295,罗兰春天 ,190
0,,6, | 2室2厅 | 87.26平米 | 南 | 精装 | 有电梯,,46987,联合世纪新筑 ,410
1,,3, | 3室2厅 | 88.86平米 | 南 | 精装 | 有电梯,,29260,杭州碧桂园 ,260
4,,13, | 2室1厅 | 47平米 | 南 | 其他 | 无电梯,,44681,水星阁 ,210
1,,2, | 2室1厅 | 79.77平米 | 南 | 其他 | 有电梯,,27580,盛泰名都公寓 ,220
7,,1, | 2室1厅 | 67.57平米 | 南 北 | 简装 | 无电梯,,41439,古荡新村东区 ,280
